id,user_id,sex,date,moral,pathogen,sexual
83,156648,female,2008-07-22T22:22:49Z,2.5714285714285716,4.285714285714286,5
84,156637,female,2008-07-22T22:22:50Z,4.142857142857143,5.428571428571429,0.2857142857142857
85,156639,male,2008-07-22T22:22:55Z,2.4285714285714284,2.142857142857143,2.857142857142857
86,156640,female,2008-07-22T22:23:03Z,4.571428571428571,4.857142857142857,3.4285714285714284
87,156646,male,2008-07-22T22:23:56Z,4.428571428571429,4.857142857142857,2
88,156645,female,2008-07-22T22:25:05Z,3.4285714285714284,6,1.5714285714285714
89,156634,male,2008-07-22T22:25:10Z,0,2.142857142857143,0.8571428571428571
90,156657,female,2008-07-22T22:26:43Z,4.714285714285714,5.285714285714286,5
91,156630,female,2008-07-22T22:32:50Z,2.857142857142857,4.285714285714286,2.5714285714285716
92,156688,female,2008-07-23T04:43:36Z,5.285714285714286,5,6
93,156722,male,2008-07-23T08:27:35Z,0,4,1.8571428571428572
94,156729,male,2008-07-23T09:50:03Z,6,4.857142857142857,1.2857142857142858
95,156760,female,2008-07-23T15:43:21Z,4,3.7142857142857144,5
96,156767,female,2008-07-23T17:50:21Z,4.857142857142857,4.285714285714286,2.5714285714285716
97,156777,female,2008-07-23T18:36:38Z,3.857142857142857,2.7142857142857144,2.857142857142857
98,156802,female,2008-07-23T21:29:41Z,3.142857142857143,2.5714285714285716,NA
99,156814,female,2008-07-23T23:17:48Z,4.285714285714286,5.285714285714286,2.142857142857143
100,156827,male,2008-07-24T01:39:28Z,2.7142857142857144,4.714285714285714,2.142857142857143
101,156872,female,2008-07-24T09:31:38Z,6,3,NA
102,156874,female,2008-07-24T10:02:53Z,5.285714285714286,3.857142857142857,4
103,156897,female,2008-07-24T18:19:10Z,1.2857142857142858,1.5714285714285714,0.8571428571428571
104,156911,female,2008-07-24T21:22:32Z,5.857142857142857,1.5714285714285714,1.1428571428571428
105,156930,male,2008-07-24T22:13:07Z,2.7142857142857144,4,0.8571428571428571
106,156946,male,2008-07-25T00:16:16Z,3.857142857142857,4.857142857142857,0.5714285714285714
107,156959,male,2008-07-25T01:34:25Z,2.4285714285714284,3.4285714285714284,1
108,156958,female,2008-07-25T01:35:47Z,5.285714285714286,5.428571428571429,5.428571428571429
109,156962,female,2008-07-25T01:36:47Z,4.857142857142857,5.857142857142857,5.428571428571429
110,156956,female,2008-07-25T01:37:23Z,3.2857142857142856,4.142857142857143,3.857142857142857
111,156967,female,2008-07-25T01:37:47Z,3.857142857142857,4.857142857142857,3.2857142857142856
112,156961,female,2008-07-25T01:38:13Z,4.571428571428571,5,2.4285714285714284
113,156963,female,2008-07-25T01:38:15Z,3.857142857142857,2.7142857142857144,0.5714285714285714
114,156960,female,2008-07-25T01:38:21Z,3.7142857142857144,5.142857142857143,1.5714285714285714
115,156969,female,2008-07-25T01:40:23Z,NA,4.285714285714286,2.5714285714285716
116,156957,female,2008-07-25T01:40:28Z,5,2.857142857142857,3.857142857142857
117,156977,female,2008-07-25T03:26:15Z,4.714285714285714,3.142857142857143,2.142857142857143
118,156984,female,2008-07-25T05:26:49Z,2.857142857142857,3.2857142857142856,2.5714285714285716
119,156799,male,2008-07-25T09:26:04Z,4,3.4285714285714284,3.142857142857143
120,157004,female,2008-07-25T09:32:59Z,0.7142857142857143,2.4285714285714284,2.5714285714285716
121,157003,male,2008-07-25T09:47:54Z,2.4285714285714284,NA,1.8571428571428572
122,157013,male,2008-07-25T11:29:43Z,4,3.5714285714285716,2.7142857142857144
123,157032,male,2008-07-25T17:16:00Z,2.7142857142857144,5.571428571428571,3
124,156995,female,2008-07-26T00:48:19Z,2.2857142857142856,3.142857142857143,3
125,157106,male,2008-07-26T05:49:04Z,3.4285714285714284,3,3.142857142857143
126,157117,male,2008-07-26T07:49:57Z,2.4285714285714284,2.142857142857143,1.1428571428571428
127,157121,female,2008-07-26T08:54:43Z,4.285714285714286,4.714285714285714,4.571428571428571
128,157131,male,2008-07-26T18:49:19Z,5.571428571428571,5,0.5714285714285714
129,157165,female,2008-07-26T22:53:27Z,4.142857142857143,2.7142857142857144,1.4285714285714286
130,157174,female,2008-07-27T01:50:24Z,3.857142857142857,3.4285714285714284,2.5714285714285716
131,157192,female,2008-07-27T04:53:41Z,5.857142857142857,4.714285714285714,4.857142857142857
132,157196,male,2008-07-27T06:06:58Z,4.714285714285714,4.142857142857143,2.2857142857142856
133,157218,male,2008-07-27T12:43:47Z,1.8571428571428572,4.285714285714286,2
134,157230,female,2008-07-27T15:23:22Z,1.4285714285714286,4.857142857142857,4.142857142857143
135,157281,female,2008-07-28T02:13:23Z,4.428571428571429,4.428571428571429,1.8571428571428572
136,157293,female,2008-07-28T04:48:51Z,3.5714285714285716,4,3.857142857142857
137,157300,female,2008-07-28T05:02:29Z,3.142857142857143,3.4285714285714284,3.2857142857142856
138,157322,male,2008-07-28T09:56:27Z,1.7142857142857142,4.714285714285714,1
139,157328,female,2008-07-28T12:13:27Z,4.857142857142857,3.857142857142857,4
140,157338,female,2008-07-28T14:43:54Z,5.714285714285714,4.285714285714286,0.14285714285714285
141,157351,male,2008-07-28T16:47:39Z,3.2857142857142856,4.285714285714286,1.7142857142857142
142,157354,male,2008-07-28T17:11:39Z,3.7142857142857144,3.4285714285714284,1
143,157385,male,2008-07-28T22:34:16Z,4,3.857142857142857,1
144,130532,female,2008-07-29T04:31:35Z,1.5714285714285714,3.7142857142857144,1.2857142857142858
145,157416,male,2008-07-29T04:59:50Z,4.714285714285714,1.5714285714285714,0
146,157423,female,2008-07-29T05:43:34Z,4.571428571428571,4.857142857142857,3.7142857142857144
147,157430,female,2008-07-29T07:53:11Z,3.5714285714285716,4.571428571428571,1.7142857142857142
148,157462,male,2008-07-29T15:02:14Z,4.428571428571429,2,1
149,157499,female,2008-07-29T19:58:54Z,2.857142857142857,2.142857142857143,2.142857142857143
150,157506,female,2008-07-29T20:46:44Z,4.428571428571429,2.142857142857143,2
151,157585,female,2008-07-30T13:03:07Z,3.2857142857142856,5,5.571428571428571
152,72482,male,2008-07-30T14:14:22Z,6,2.2857142857142856,5.571428571428571
153,157619,female,2008-07-30T17:32:08Z,0.2857142857142857,2.5714285714285716,1
154,157643,female,2008-07-30T21:19:19Z,4.285714285714286,4.428571428571429,3.5714285714285716
155,157672,female,2008-07-31T01:57:30Z,5.714285714285714,2.857142857142857,1.1428571428571428
156,157667,male,2008-07-31T01:59:08Z,5.571428571428571,4.571428571428571,1.1428571428571428
157,157706,female,2008-07-31T09:46:21Z,NA,NA,NA
158,157714,male,2008-07-31T13:15:23Z,3.7142857142857144,5.142857142857143,1.1428571428571428
159,157745,female,2008-07-31T17:14:03Z,2.4285714285714284,4.857142857142857,4.714285714285714
160,157741,female,2008-07-31T18:34:26Z,1.8571428571428572,3.5714285714285716,2
161,157765,female,2008-07-31T19:56:59Z,4.714285714285714,4.571428571428571,4.142857142857143
162,157843,female,2008-08-01T15:06:11Z,5.142857142857143,4.142857142857143,1.8571428571428572
163,100115,female,2008-08-01T16:42:59Z,2.857142857142857,4.285714285714286,6
164,157547,male,2008-08-01T18:37:33Z,2.142857142857143,4.285714285714286,2.857142857142857
165,157877,female,2008-08-01T21:57:00Z,4.285714285714286,3.2857142857142856,3
166,157905,female,2008-08-02T05:31:55Z,4.714285714285714,4.714285714285714,4.142857142857143
167,107440,male,2008-08-02T17:26:11Z,0.14285714285714285,3,2.2857142857142856
169,157974,male,2008-08-03T01:41:52Z,4.428571428571429,1.8571428571428572,1.7142857142857142
170,157975,female,2008-08-03T02:04:51Z,0,1.2857142857142858,5.285714285714286
172,157977,female,2008-08-03T04:36:05Z,5.285714285714286,4.428571428571429,4.142857142857143
173,157980,female,2008-08-03T04:37:52Z,5.857142857142857,5.285714285714286,3
174,157991,female,2008-08-03T06:15:24Z,1.7142857142857142,3.4285714285714284,0.8571428571428571
175,158034,female,2008-08-03T16:52:03Z,5.142857142857143,3.7142857142857144,4
176,158062,male,2008-08-04T03:36:53Z,5.571428571428571,3.5714285714285716,2.5714285714285716
177,158110,female,2008-08-04T15:36:32Z,3.7142857142857144,3.2857142857142856,1.2857142857142858
178,158041,male,2008-08-04T23:00:04Z,4.142857142857143,2.2857142857142856,0.8571428571428571
179,158140,male,2008-08-04T23:50:02Z,4,4.428571428571429,1.7142857142857142
180,158143,female,2008-08-05T00:21:47Z,5,4.428571428571429,3.2857142857142856
181,158221,male,2008-08-05T16:24:03Z,3.7142857142857144,3.857142857142857,1.2857142857142858
182,158227,female,2008-08-05T17:58:18Z,4.571428571428571,NA,4.571428571428571
183,158229,female,2008-08-05T18:31:51Z,4.428571428571429,3.142857142857143,0.7142857142857143
184,158256,male,2008-08-05T23:08:35Z,4,4.714285714285714,1.1428571428571428
185,158147,female,2008-08-06T01:06:44Z,4.857142857142857,4.285714285714286,3.5714285714285716
186,158285,male,2008-08-06T02:36:00Z,5.142857142857143,3.5714285714285716,1.2857142857142858
187,158307,female,2008-08-06T04:27:31Z,4,1.8571428571428572,1
188,158314,female,2008-08-06T05:12:26Z,5.142857142857143,3.2857142857142856,2.142857142857143
189,158345,female,2008-08-06T10:15:46Z,3.4285714285714284,4,3.2857142857142856
190,158355,male,2008-08-06T11:23:04Z,5.142857142857143,1.7142857142857142,1.1428571428571428
191,140286,male,2008-08-06T17:51:07Z,3.7142857142857144,2.4285714285714284,0.8571428571428571
192,158411,female,2008-08-06T18:11:51Z,3.857142857142857,5,4.571428571428571
193,158425,female,2008-08-06T19:31:42Z,3.4285714285714284,3.142857142857143,1.1428571428571428
194,158448,female,2008-08-06T21:17:42Z,3.2857142857142856,4.428571428571429,2.7142857142857144
195,158504,male,2008-08-07T05:42:59Z,3.5714285714285716,2.857142857142857,0.7142857142857143
196,158518,male,2008-08-07T10:38:03Z,2.4285714285714284,5.285714285714286,0.8571428571428571
197,158554,female,2008-08-07T18:46:01Z,5.428571428571429,3.7142857142857144,5
198,158612,male,2008-08-08T05:15:27Z,3.5714285714285716,2.857142857142857,0.5714285714285714
199,85958,male,2008-08-08T06:37:58Z,4,6,5.857142857142857
200,158637,male,2008-08-08T10:41:10Z,1.8571428571428572,NA,0.8571428571428571
201,158644,female,2008-08-08T12:42:13Z,3,4.142857142857143,3.2857142857142856
202,158649,female,2008-08-08T15:06:13Z,3.857142857142857,5.428571428571429,2.7142857142857144
203,158660,female,2008-08-08T17:16:43Z,4.571428571428571,3.5714285714285716,5.428571428571429
204,158664,male,2008-08-08T17:32:00Z,5.714285714285714,4.285714285714286,5.142857142857143
205,158681,male,2008-08-08T20:27:18Z,3.5714285714285716,2.4285714285714284,0.5714285714285714
206,158688,female,2008-08-08T22:00:25Z,2.857142857142857,5.142857142857143,2.4285714285714284
207,158702,female,2008-08-09T00:12:17Z,3.2857142857142856,3.4285714285714284,1.5714285714285714
208,158718,female,2008-08-09T01:54:38Z,4.714285714285714,3.4285714285714284,2.4285714285714284
209,158729,female,2008-08-09T03:12:08Z,5.142857142857143,NA,2.857142857142857
210,158734,female,2008-08-09T04:12:05Z,2.857142857142857,2.857142857142857,2.7142857142857144
211,158748,male,2008-08-09T06:25:08Z,4.428571428571429,2.2857142857142856,1.5714285714285714
212,95622,male,2008-08-09T06:41:15Z,3.857142857142857,4.571428571428571,1.7142857142857142
213,158753,female,2008-08-09T07:33:19Z,4.714285714285714,5.142857142857143,5.142857142857143
215,158750,female,2008-08-09T07:45:55Z,3.2857142857142856,3.7142857142857144,2.5714285714285716
216,158758,male,2008-08-09T08:21:51Z,3,5.142857142857143,0.42857142857142855
217,158805,male,2008-08-09T17:41:25Z,4.714285714285714,5,2
218,158804,female,2008-08-09T18:41:19Z,3.142857142857143,5.142857142857143,3.7142857142857144
219,158842,female,2008-08-10T00:10:56Z,4.428571428571429,3.5714285714285716,2.5714285714285716
220,158853,male,2008-08-10T01:55:04Z,3.142857142857143,5,1.4285714285714286
221,158857,female,2008-08-10T02:33:28Z,5.857142857142857,4.428571428571429,4.285714285714286
222,158867,male,2008-08-10T04:38:09Z,5.714285714285714,3.7142857142857144,2.4285714285714284
223,158877,female,2008-08-10T05:02:53Z,6,5.571428571428571,6
224,158879,female,2008-08-10T05:09:23Z,5.857142857142857,4.571428571428571,3.5714285714285716
225,158892,male,2008-08-10T06:18:09Z,3.7142857142857144,4.428571428571429,0
226,158747,female,2008-08-10T07:49:29Z,4.571428571428571,3.7142857142857144,1.8571428571428572
227,158770,female,2008-08-10T11:47:07Z,4.714285714285714,4.857142857142857,4.857142857142857
228,158795,female,2008-08-10T14:37:09Z,5,3.857142857142857,NA
229,158922,female,2008-08-10T16:52:06Z,2.5714285714285716,5,1.2857142857142858
230,158964,male,2008-08-10T23:04:56Z,4.714285714285714,4.571428571428571,3.4285714285714284
231,158978,female,2008-08-10T23:44:01Z,0.2857142857142857,3,1
232,158984,female,2008-08-11T00:27:37Z,1.7142857142857142,4.857142857142857,2.5714285714285716
233,159007,female,2008-08-11T02:10:59Z,2.5714285714285716,4.142857142857143,4.142857142857143
234,158998,male,2008-08-11T02:18:48Z,1,2.5714285714285716,1.5714285714285714
235,159013,male,2008-08-11T02:41:23Z,2.857142857142857,2.7142857142857144,3
236,159021,female,2008-08-11T03:06:44Z,3.5714285714285716,2.857142857142857,3.7142857142857144
237,159012,female,2008-08-11T03:08:39Z,4.142857142857143,NA,2.4285714285714284
238,159025,male,2008-08-11T03:45:08Z,3.7142857142857144,2.5714285714285716,0.8571428571428571
239,159024,female,2008-08-11T03:51:57Z,5.285714285714286,4.714285714285714,5.857142857142857
240,159031,female,2008-08-11T04:39:57Z,2.5714285714285716,4.714285714285714,2.5714285714285716
241,159058,female,2008-08-11T05:52:19Z,5,3.5714285714285716,3.4285714285714284
242,159074,male,2008-08-11T07:09:25Z,3.142857142857143,2.2857142857142856,2.2857142857142856
243,159113,male,2008-08-11T10:20:48Z,4.571428571428571,3.7142857142857144,1.1428571428571428
244,159130,female,2008-08-11T13:41:06Z,4.857142857142857,3.2857142857142856,4.142857142857143
245,159136,male,2008-08-11T14:58:54Z,0.42857142857142855,3.2857142857142856,0
246,159152,male,2008-08-11T16:56:57Z,3.2857142857142856,1.7142857142857142,0.42857142857142855
247,159168,female,2008-08-11T18:42:54Z,4.142857142857143,4.857142857142857,1
248,159195,male,2008-08-11T21:04:54Z,5.142857142857143,3,1.4285714285714286
249,159202,female,2008-08-11T21:59:10Z,3.2857142857142856,3.5714285714285716,3.857142857142857
250,159269,female,2008-08-12T03:27:17Z,4,3.5714285714285716,3.2857142857142856
251,159293,male,2008-08-12T05:34:11Z,4.428571428571429,5.285714285714286,1
252,159321,male,2008-08-12T08:44:42Z,3.4285714285714284,3.5714285714285716,2.7142857142857144
253,159325,male,2008-08-12T10:53:52Z,3.2857142857142856,2,1.1428571428571428
254,159368,female,2008-08-12T16:26:52Z,2.142857142857143,3.2857142857142856,1.2857142857142858
255,159371,male,2008-08-12T16:30:46Z,0.42857142857142855,4.857142857142857,2.7142857142857144
256,67479,female,2008-08-12T18:18:25Z,NA,3.7142857142857144,0.5714285714285714
257,159392,female,2008-08-12T18:44:39Z,2.857142857142857,3.5714285714285716,4
258,159396,female,2008-08-12T19:04:50Z,5,3.2857142857142856,4.428571428571429
259,159401,female,2008-08-12T19:32:43Z,5.714285714285714,5.428571428571429,5.857142857142857
260,159404,female,2008-08-12T19:42:20Z,4.571428571428571,5,4.142857142857143
261,159426,male,2008-08-12T20:33:18Z,4.571428571428571,3.7142857142857144,3.2857142857142856
262,159436,male,2008-08-12T21:50:33Z,4.285714285714286,4,2.142857142857143
263,159442,female,2008-08-12T22:24:01Z,2.7142857142857144,4.571428571428571,3.4285714285714284
264,159446,male,2008-08-12T23:58:35Z,1.5714285714285714,3.142857142857143,2
265,159458,female,2008-08-13T02:52:30Z,NA,4.857142857142857,5.285714285714286
266,159467,male,2008-08-13T03:27:08Z,3.2857142857142856,3.7142857142857144,3.4285714285714284
267,159483,male,2008-08-13T05:44:53Z,3.2857142857142856,4.428571428571429,1.2857142857142858
268,107297,male,2008-08-13T07:23:15Z,3.7142857142857144,3.857142857142857,3.142857142857143
269,159499,male,2008-08-13T09:08:05Z,4.142857142857143,NA,2.142857142857143
270,159503,male,2008-08-13T11:18:01Z,2.857142857142857,3.5714285714285716,1.4285714285714286
271,159521,female,2008-08-13T15:55:23Z,3,5,4.428571428571429
272,159529,female,2008-08-13T16:50:54Z,4.428571428571429,2.142857142857143,2.2857142857142856
273,159559,female,2008-08-13T20:42:12Z,4.285714285714286,3,NA
274,67835,female,2008-08-13T22:39:12Z,3.5714285714285716,4.142857142857143,2.5714285714285716
275,159575,female,2008-08-13T22:49:00Z,2.2857142857142856,NA,0.42857142857142855
276,159577,female,2008-08-13T22:56:31Z,5.714285714285714,4.142857142857143,3
277,151851,female,2008-08-14T01:03:53Z,4.142857142857143,2.4285714285714284,NA
278,159591,male,2008-08-14T01:08:49Z,4.714285714285714,3.5714285714285716,0.7142857142857143
279,159606,female,2008-08-14T02:16:19Z,4.571428571428571,4.714285714285714,4
280,159623,female,2008-08-14T06:45:40Z,2.7142857142857144,5.142857142857143,2.5714285714285716
281,159677,female,2008-08-14T15:51:16Z,4.714285714285714,5.142857142857143,3.142857142857143
282,159679,male,2008-08-14T16:27:10Z,3.7142857142857144,2.857142857142857,0.8571428571428571
283,159694,female,2008-08-14T17:13:52Z,3.4285714285714284,3.5714285714285716,3
284,159703,female,2008-08-14T19:31:12Z,0.14285714285714285,4.142857142857143,0.7142857142857143
285,159721,male,2008-08-14T21:50:32Z,4,4.714285714285714,0.8571428571428571
286,159673,female,2008-08-14T23:25:59Z,1.2857142857142858,4,3.7142857142857144
287,139115,female,2008-08-15T06:14:51Z,4.714285714285714,4.714285714285714,3.2857142857142856
288,159780,male,2008-08-15T13:39:41Z,4.714285714285714,3.142857142857143,1
289,113979,female,2008-08-15T19:06:43Z,3.4285714285714284,1.7142857142857142,2.857142857142857
290,86446,female,2008-08-16T00:45:32Z,3.4285714285714284,5.285714285714286,3.7142857142857144
291,159828,male,2008-08-16T03:53:05Z,4.571428571428571,3.5714285714285716,1.1428571428571428
292,159826,male,2008-08-16T03:58:59Z,2.857142857142857,2.142857142857143,1
293,159851,male,2008-08-16T09:32:47Z,5.142857142857143,4.571428571428571,1.8571428571428572
294,159928,female,2008-08-17T09:58:53Z,2.4285714285714284,5.142857142857143,3.4285714285714284
295,159934,male,2008-08-17T12:25:32Z,3.7142857142857144,2.7142857142857144,2.2857142857142856
296,159958,male,2008-08-17T20:01:54Z,3.2857142857142856,4.285714285714286,3.2857142857142856
297,159976,female,2008-08-17T23:23:16Z,0.8571428571428571,4,1.8571428571428572
298,159992,female,2008-08-18T04:26:13Z,4.571428571428571,2.4285714285714284,3
299,160002,female,2008-08-18T08:18:11Z,5,4.571428571428571,2
300,154713,female,2008-08-18T08:19:14Z,5.285714285714286,3.5714285714285716,4.428571428571429
301,160049,male,2008-08-18T18:22:08Z,5,3.4285714285714284,5.428571428571429
302,160047,female,2008-08-18T18:39:11Z,5.285714285714286,3.857142857142857,3.142857142857143
303,160055,female,2008-08-18T18:51:19Z,1.7142857142857142,3.4285714285714284,2.857142857142857
304,160089,female,2008-08-18T23:01:34Z,2.5714285714285716,4.428571428571429,2.2857142857142856
305,160109,female,2008-08-19T02:13:03Z,3.142857142857143,2,0.5714285714285714
306,160160,female,2008-08-19T10:27:43Z,3.2857142857142856,3.7142857142857144,1.5714285714285714
307,160227,female,2008-08-19T21:37:10Z,1.5714285714285714,4.714285714285714,3.4285714285714284
308,160246,male,2008-08-19T22:42:33Z,2.857142857142857,1.5714285714285714,0
309,160232,male,2008-08-19T22:55:19Z,2.7142857142857144,2.7142857142857144,1.1428571428571428
310,160254,female,2008-08-19T23:14:33Z,5.857142857142857,5.428571428571429,4.428571428571429
311,160260,male,2008-08-20T00:22:28Z,4.571428571428571,2.4285714285714284,1.2857142857142858
312,160317,female,2008-08-20T07:58:01Z,4.571428571428571,6,2.2857142857142856
313,160329,male,2008-08-20T09:21:42Z,3,2.5714285714285716,0.5714285714285714
314,160331,female,2008-08-20T09:32:47Z,3.142857142857143,2.5714285714285716,2.857142857142857
315,160330,male,2008-08-20T09:40:33Z,3.2857142857142856,3.7142857142857144,0.42857142857142855
316,160359,female,2008-08-20T13:26:11Z,4.428571428571429,4.714285714285714,3.857142857142857
317,160361,male,2008-08-20T13:52:47Z,1.2857142857142858,2,0.5714285714285714
318,160364,female,2008-08-20T14:18:36Z,NA,3.142857142857143,2.5714285714285716
319,160389,female,2008-08-20T17:47:34Z,4.285714285714286,4.714285714285714,2
320,160407,female,2008-08-20T18:41:13Z,3.2857142857142856,3.857142857142857,2.857142857142857
321,160412,male,2008-08-20T19:36:27Z,5.285714285714286,5,1.5714285714285714
